match_no,inningno,over,ballnumber,batter_id,bowler_id,score,outcome,comment
12,2,17.6,112,195,82,1,1,"Jason Behrendorff to Ruturaj Gaikwad, 1 run,"
12,2,18.1,113,195,28,2,2wd,"Arshad Khan to Ruturaj Gaikwad, 2 wide,"
12,2,18.1,114,20,28,4,4,"Arshad Khan to Ambati Rayudu, Four,"
13,1,0.1,1,244,228,0,0,"Umesh Yadav to Wriddhiman Saha, no run,"
13,1,0.2,2,244,228,1,1,"Umesh Yadav to Wriddhiman Saha, 1 run,"
13,1,0.3,3,213,228,1,1,"Umesh Yadav to Shubman Gill, 1 run,"
13,1,0.4,4,244,228,0,0,"Umesh Yadav to Wriddhiman Saha, no run,"
13,1,0.5,5,244,228,1,1lb,"Umesh Yadav to Wriddhiman Saha, 1 leg bye,"
13,1,0.6,6,213,228,1,1,"Umesh Yadav to Shubman Gill, 1 run,"
13,1,1.1,7,213,209,1,1,"Shardul Thakur to Shubman Gill, 1 run,"
13,1,1.2,8,244,209,4,4,"Shardul Thakur to Wriddhiman Saha, Four,"
13,1,1.3,9,244,209,1,1b,"Shardul Thakur to Wriddhiman Saha, 1 bye,"
13,1,1.4,10,213,209,1,1,"Shardul Thakur to Shubman Gill, 1 run,"
13,1,1.5,11,244,209,1,1wd,"Shardul Thakur to Wriddhiman Saha, 1 wide,"
13,1,1.5,12,244,209,1,1,"Shardul Thakur to Wriddhiman Saha, 1 run,"
13,1,1.6,13,213,209,4,4,"Shardul Thakur to Shubman Gill, Four,"
13,1,2.1,14,244,228,1,1,"Umesh Yadav to Wriddhiman Saha, 1 run,"
13,1,2.2,15,213,228,1,1,"Umesh Yadav to Shubman Gill, 1 run,"
13,1,2.3,16,244,228,0,0,"Umesh Yadav to Wriddhiman Saha, no run,"
13,1,2.4,17,244,228,0,0,"Umesh Yadav to Wriddhiman Saha, no run,"
13,1,2.5,18,244,228,1,1wd,"Umesh Yadav to Wriddhiman Saha, 1 wide,"
13,1,2.5,19,244,228,4,4,"Umesh Yadav to Wriddhiman Saha, Four,"
13,1,2.6,20,244,228,0,0,"Umesh Yadav to Wriddhiman Saha, no run,"
13,1,3.1,21,213,113,0,0,"Lockie Ferguson to Shubman Gill, no run,"
13,1,3.2,22,213,113,1,1,"Lockie Ferguson to Shubman Gill, 1 run,"
13,1,3.3,23,244,113,4,4,"Lockie Ferguson to Wriddhiman Saha, Four,"
13,1,3.4,24,244,113,0,0,"Lockie Ferguson to Wriddhiman Saha, no run,"
13,1,3.5,25,244,113,1,1wd,"Lockie Ferguson to Wriddhiman Saha, 1 wide,"
13,1,3.5,26,244,113,1,1lb,"Lockie Ferguson to Wriddhiman Saha, 1 leg bye,"
13,1,3.6,27,213,113,0,0,"Lockie Ferguson to Shubman Gill, no run,"
13,1,4.1,28,244,216,2,2,"Sunil Narine to Wriddhiman Saha, 2 runs,"
13,1,4.2,29,244,216,0,w,"Sunil Narine to Wriddhiman Saha, no run,                           Wicket - c Narayan Jagadeesan b SP Narine batsmen out 17(17)"
13,1,4.3,30,201,216,1,1wd,"Sunil Narine to Sai Sudharsan, 1 wide,"
13,1,4.3,31,201,216,0,0,"Sunil Narine to Sai Sudharsan, no run,"
13,1,4.4,32,201,216,0,0,"Sunil Narine to Sai Sudharsan, no run,"
13,1,4.5,33,201,216,4,4,"Sunil Narine to Sai Sudharsan, Four,"
13,1,4.6,34,201,216,0,0,"Sunil Narine to Sai Sudharsan, no run,"
13,1,5.1,35,213,233,1,1,"Varun Chakravarthy to Shubman Gill, 1 run,"
13,1,5.2,36,201,233,1,1,"Varun Chakravarthy to Sai Sudharsan, 1 run,"
13,1,5.3,37,213,233,0,0,"Varun Chakravarthy to Shubman Gill, no run,"
13,1,5.4,38,213,233,5,5wd,"Varun Chakravarthy to Shubman Gill, 5 wide,"
13,1,5.4,39,213,233,4,4,"Varun Chakravarthy to Shubman Gill, Four,"
13,1,5.5,40,213,233,4,4,"Varun Chakravarthy to Shubman Gill, Four,"
13,1,5.6,41,213,233,1,1,"Varun Chakravarthy to Shubman Gill, 1 run,"
13,1,6.1,42,213,216,1,1,"Sunil Narine to Shubman Gill, 1 run,"
13,1,6.2,43,201,216,1,1,"Sunil Narine to Sai Sudharsan, 1 run,"
13,1,6.3,44,213,216,0,0,"Sunil Narine to Shubman Gill, no run,"
13,1,6.4,45,213,216,1,1,"Sunil Narine to Shubman Gill, 1 run,"
13,1,6.5,46,201,216,1,1,"Sunil Narine to Sai Sudharsan, 1 run,"
13,1,6.6,47,213,216,4,4,"Sunil Narine to Shubman Gill, Four,"
13,1,7.1,48,201,219,1,1,"Suyash Sharma to Sai Sudharsan, 1 run,"
13,1,7.2,49,213,219,0,0,"Suyash Sharma to Shubman Gill, no run,"
13,1,7.3,50,213,219,1,1,"Suyash Sharma to Shubman Gill, 1 run,"
13,1,7.4,51,201,219,4,4,"Suyash Sharma to Sai Sudharsan, Four,"
13,1,7.5,52,201,219,0,0,"Suyash Sharma to Sai Sudharsan, no run,"
13,1,7.6,53,201,219,0,0,"Suyash Sharma to Sai Sudharsan, no run,"
13,1,8.1,54,213,233,1,1,"Varun Chakravarthy to Shubman Gill, 1 run,"
13,1,8.2,55,201,233,1,1,"Varun Chakravarthy to Sai Sudharsan, 1 run,"
13,1,8.3,56,213,233,1,1,"Varun Chakravarthy to Shubman Gill, 1 run,"
13,1,8.4,57,201,233,1,1,"Varun Chakravarthy to Sai Sudharsan, 1 run,"
13,1,8.5,58,213,233,1,1,"Varun Chakravarthy to Shubman Gill, 1 run,"
13,1,8.6,59,201,233,6,6,"Varun Chakravarthy to Sai Sudharsan, Six,"
13,1,9.1,60,213,219,0,0,"Suyash Sharma to Shubman Gill, no run,"
13,1,9.2,61,213,219,4,4,"Suyash Sharma to Shubman Gill, Four,"
13,1,9.3,62,213,219,1,1wd,"Suyash Sharma to Shubman Gill, 1 wide,"
13,1,9.3,63,213,219,1,1,"Suyash Sharma to Shubman Gill, 1 run,"
13,1,9.4,64,201,219,1,1,"Suyash Sharma to Sai Sudharsan, 1 run,"
13,1,9.5,65,213,219,1,1,"Suyash Sharma to Shubman Gill, 1 run,"
13,1,9.6,66,201,219,1,1,"Suyash Sharma to Sai Sudharsan, 1 run,"
13,1,10.1,67,201,113,0,0,"Lockie Ferguson to Sai Sudharsan, no run,"
13,1,10.2,68,201,113,0,0,"Lockie Ferguson to Sai Sudharsan, no run,"
13,1,10.3,69,201,113,1,1,"Lockie Ferguson to Sai Sudharsan, 1 run,"
13,1,10.4,70,213,113,0,0,"Lockie Ferguson to Shubman Gill, no run,"
13,1,10.5,71,213,113,1,1,"Lockie Ferguson to Shubman Gill, 1 run,"
13,1,10.6,72,201,113,1,1,"Lockie Ferguson to Sai Sudharsan, 1 run,"
13,1,11.1,73,201,216,6,6,"Sunil Narine to Sai Sudharsan, Six,"
13,1,11.2,74,201,216,1,1,"Sunil Narine to Sai Sudharsan, 1 run,"
13,1,11.3,75,213,216,2,2,"Sunil Narine to Shubman Gill, 2 runs,"
13,1,11.4,76,213,216,0,w,"Sunil Narine to Shubman Gill, no run,                           Wicket - c UT Yadav b SP Narine batsmen out 39(31)"
13,1,11.5,77,7,216,0,0,"Sunil Narine to Abhinav Manohar, no run,"
13,1,11.6,78,7,216,1,1,"Sunil Narine to Abhinav Manohar, 1 run,"
13,1,12.1,79,7,228,4,4,"Umesh Yadav to Abhinav Manohar, Four,"
13,1,12.2,80,7,228,4,4,"Umesh Yadav to Abhinav Manohar, Four,"
13,1,12.3,81,7,228,4,4,"Umesh Yadav to Abhinav Manohar, Four,"
13,1,12.4,82,7,228,0,0,"Umesh Yadav to Abhinav Manohar, no run,"
13,1,12.5,83,7,228,1,1,"Umesh Yadav to Abhinav Manohar, 1 run,"
13,1,12.6,84,201,228,1,1,"Umesh Yadav to Sai Sudharsan, 1 run,"
13,1,13.1,85,201,219,0,0,"Suyash Sharma to Sai Sudharsan, no run,"
13,1,13.2,86,201,219,3,3,"Suyash Sharma to Sai Sudharsan, 3 runs,"
13,1,13.3,87,7,219,0,w,"Suyash Sharma to Abhinav Manohar, no run,                           Wicket - b Suyash Sharma batsmen out 14(8)"
13,1,13.4,88,235,219,1,1,"Suyash Sharma to Vijay Shankar, 1 run,"
13,1,13.5,89,201,219,2,2,"Suyash Sharma to Sai Sudharsan, 2 runs,"
13,1,13.6,90,201,219,2,2,"Suyash Sharma to Sai Sudharsan, 2 runs,"
13,1,14.1,91,235,209,1,1,"Shardul Thakur to Vijay Shankar, 1 run,"
13,1,14.2,92,201,209,4,4,"Shardul Thakur to Sai Sudharsan, Four,"
13,1,14.3,93,201,209,0,0,"Shardul Thakur to Sai Sudharsan, no run,"
13,1,14.4,94,201,209,2,2,"Shardul Thakur to Sai Sudharsan, 2 runs,"
13,1,14.5,95,201,209,1,1,"Shardul Thakur to Sai Sudharsan, 1 run,"
13,1,14.6,96,235,209,1,1,"Shardul Thakur to Vijay Shankar, 1 run,"
13,1,15.1,97,235,219,2,2,"Suyash Sharma to Vijay Shankar, 2 runs,"
13,1,15.2,98,235,219,2,2,"Suyash Sharma to Vijay Shankar, 2 runs,"
13,1,15.3,99,235,219,4,4,"Suyash Sharma to Vijay Shankar, Four,"
13,1,15.4,100,235,219,2,2,"Suyash Sharma to Vijay Shankar, 2 runs,"
13,1,15.5,101,235,219,1,1,"Suyash Sharma to Vijay Shankar, 1 run,"
13,1,15.6,102,201,219,1,1,"Suyash Sharma to Sai Sudharsan, 1 run,"
13,1,16.1,103,201,113,2,2,"Lockie Ferguson to Sai Sudharsan, 2 runs,"
13,1,16.2,104,201,113,1,1,"Lockie Ferguson to Sai Sudharsan, 1 run,"
13,1,16.3,105,235,113,1,1,"Lockie Ferguson to Vijay Shankar, 1 run,"
13,1,16.4,106,201,113,1,1,"Lockie Ferguson to Sai Sudharsan, 1 run,"
13,1,16.5,107,235,113,1,1,"Lockie Ferguson to Vijay Shankar, 1 run,"
13,1,16.6,108,201,113,1,1,"Lockie Ferguson to Sai Sudharsan, 1 run,"
13,1,17.1,109,201,216,1,1,"Sunil Narine to Sai Sudharsan, 1 run,"
13,1,17.2,110,235,216,1,1,"Sunil Narine to Vijay Shankar, 1 run,"
13,1,17.3,111,201,216,0,w,"Sunil Narine to Sai Sudharsan, no run,                           Wicket - c (sub AS Roy) b SP Narine batsmen out 53(38)"
13,1,17.4,112,47,216,1,1,"Sunil Narine to David Miller, 1 run,"
13,1,17.5,113,235,216,4,4,"Sunil Narine to Vijay Shankar, Four,"
13,1,17.6,114,235,216,1,1,"Sunil Narine to Vijay Shankar, 1 run,"
13,1,18.1,115,235,113,5,5nb,"Lockie Ferguson to Vijay Shankar, 5 no ball,"
13,1,18.1,116,235,113,2,2,"Lockie Ferguson to Vijay Shankar, 2 runs,"
13,1,18.2,117,235,113,6,6,"Lockie Ferguson to Vijay Shankar, Six,"
13,1,18.3,118,235,113,4,4,"Lockie Ferguson to Vijay Shankar, Four,"
13,1,18.4,119,235,113,1,1,"Lockie Ferguson to Vijay Shankar, 1 run,"
13,1,18.5,120,47,113,1,1lb,"Lockie Ferguson to David Miller, 1 leg bye,"
13,1,18.6,121,235,113,6,6,"Lockie Ferguson to Vijay Shankar, Six,"
13,1,19.1,122,47,209,1,1,"Shardul Thakur to David Miller, 1 run,"
13,1,19.2,123,235,209,0,0,"Shardul Thakur to Vijay Shankar, no run,"
13,1,19.3,124,235,209,6,6,"Shardul Thakur to Vijay Shankar, Six,"
13,1,19.4,125,235,209,6,6,"Shardul Thakur to Vijay Shankar, Six,"
13,1,19.5,126,235,209,6,6,"Shardul Thakur to Vijay Shankar, Six,"
13,1,19.6,127,235,209,1,1lb,"Shardul Thakur to Vijay Shankar, 1 leg bye,"
13,2,0.1,1,176,138,0,0,"Mohammed Shami to Rahmanullah Gurbaz, no run,"
13,2,0.2,2,176,138,0,0,"Mohammed Shami to Rahmanullah Gurbaz, no run,"
13,2,0.3,3,176,138,0,0,"Mohammed Shami to Rahmanullah Gurbaz, no run,"
13,2,0.4,4,176,138,0,0,"Mohammed Shami to Rahmanullah Gurbaz, no run,"
13,2,0.5,5,176,138,2,2,"Mohammed Shami to Rahmanullah Gurbaz, 2 runs,"
13,2,0.6,6,176,138,0,0,"Mohammed Shami to Rahmanullah Gurbaz, no run,"
13,2,1.1,7,148,92,0,0,"Josh Little to Narayan Jagadeesan, no run,"
13,2,1.2,8,148,92,4,4,"Josh Little to Narayan Jagadeesan, Four,"
13,2,1.3,9,148,92,1,1,"Josh Little to Narayan Jagadeesan, 1 run,"
13,2,1.4,10,176,92,6,6,"Josh Little to Rahmanullah Gurbaz, Six,"
13,2,1.5,11,176,92,0,0,"Josh Little to Rahmanullah Gurbaz, no run,"
13,2,1.6,12,176,92,1,1,"Josh Little to Rahmanullah Gurbaz, 1 run,"
13,2,2.1,13,176,138,4,4,"Mohammed Shami to Rahmanullah Gurbaz, Four,"
13,2,2.2,14,176,138,2,2,"Mohammed Shami to Rahmanullah Gurbaz, 2 runs,"
13,2,2.3,15,176,138,0,w,"Mohammed Shami to Rahmanullah Gurbaz, no run,                           Wicket - c Yash Dayal b M Shami batsmen out 15(12)"
13,2,2.4,16,234,138,0,0,"Mohammed Shami to Venkatesh Iyer, no run,"
13,2,2.5,17,234,138,6,6,"Mohammed Shami to Venkatesh Iyer, Six,"
13,2,2.6,18,234,138,0,0,"Mohammed Shami to Venkatesh Iyer, no run,"
13,2,3.1,19,148,92,1,1,"Josh Little to Narayan Jagadeesan, 1 run,"
13,2,3.2,20,234,92,1,1,"Josh Little to Venkatesh Iyer, 1 run,"
13,2,3.3,21,148,92,0,0,"Josh Little to Narayan Jagadeesan, no run,"
13,2,3.4,22,148,92,0,0,"Josh Little to Narayan Jagadeesan, no run,"
13,2,3.5,23,148,92,0,0,"Josh Little to Narayan Jagadeesan, no run,"
13,2,3.6,24,148,92,0,w,"Josh Little to Narayan Jagadeesan, no run,                           Wicket - c A Manohar b Josh Little batsmen out 6(8)"
13,2,4.1,25,234,138,0,0,"Mohammed Shami to Venkatesh Iyer, no run,"
13,2,4.2,26,234,138,1,1,"Mohammed Shami to Venkatesh Iyer, 1 run,"
13,2,4.3,27,155,138,1,1,"Mohammed Shami to Nitish Rana, 1 run,"
13,2,4.4,28,234,138,4,4,"Mohammed Shami to Venkatesh Iyer, Four,"
13,2,4.5,29,234,138,1,1,"Mohammed Shami to Venkatesh Iyer, 1 run,"
13,2,4.6,30,155,138,2,2,"Mohammed Shami to Nitish Rana, 2 runs,"
13,2,5.1,31,234,18,0,0,"Alzarri Joseph to Venkatesh Iyer, no run,"
13,2,5.2,32,234,18,4,4,"Alzarri Joseph to Venkatesh Iyer, Four,"
13,2,5.3,33,234,18,0,0,"Alzarri Joseph to Venkatesh Iyer, no run,"
13,2,5.4,34,234,18,1,1,"Alzarri Joseph to Venkatesh Iyer, 1 run,"
13,2,5.5,35,155,18,1,1lb,"Alzarri Joseph to Nitish Rana, 1 leg bye,"
13,2,5.6,36,234,18,0,0,"Alzarri Joseph to Venkatesh Iyer, no run,"
13,2,6.1,37,155,246,1,1,"Yash Dayal to Nitish Rana, 1 run,"
13,2,6.2,38,234,246,4,4,"Yash Dayal to Venkatesh Iyer, Four,"
13,2,6.3,39,234,246,6,6,"Yash Dayal to Venkatesh Iyer, Six,"
13,2,6.4,40,234,246,1,1,"Yash Dayal to Venkatesh Iyer, 1 run,"
13,2,6.5,41,155,246,0,0,"Yash Dayal to Nitish Rana, no run,"
13,2,6.6,42,155,246,1,1,"Yash Dayal to Nitish Rana, 1 run,"
13,2,7.1,43,155,18,0,0,"Alzarri Joseph to Nitish Rana, no run,"
13,2,7.2,44,155,18,0,0,"Alzarri Joseph to Nitish Rana, no run,"
13,2,7.3,45,155,18,6,6,"Alzarri Joseph to Nitish Rana, Six,"
13,2,7.4,46,155,18,0,0,"Alzarri Joseph to Nitish Rana, no run,"
13,2,7.5,47,155,18,0,0,"Alzarri Joseph to Nitish Rana, no run,"
13,2,7.6,48,155,18,6,6,"Alzarri Joseph to Nitish Rana, Six,"
13,2,8.1,49,234,181,2,2,"Rashid Khan to Venkatesh Iyer, 2 runs,"
13,2,8.2,50,234,181,1,1,"Rashid Khan to Venkatesh Iyer, 1 run,"
13,2,8.3,51,155,181,1,1,"Rashid Khan to Nitish Rana, 1 run,"
13,2,8.4,52,234,181,1,1,"Rashid Khan to Venkatesh Iyer, 1 run,"
13,2,8.5,53,155,181,4,4,"Rashid Khan to Nitish Rana, Four,"
13,2,8.6,54,155,181,1,1,"Rashid Khan to Nitish Rana, 1 run,"
13,2,9.1,55,155,246,1,1,"Yash Dayal to Nitish Rana, 1 run,"
13,2,9.2,56,234,246,4,4,"Yash Dayal to Venkatesh Iyer, Four,"
13,2,9.3,57,234,246,1,1,"Yash Dayal to Venkatesh Iyer, 1 run,"
13,2,9.4,58,155,246,0,0,"Yash Dayal to Nitish Rana, no run,"
13,2,9.5,59,155,246,1,1,"Yash Dayal to Nitish Rana, 1 run,"
13,2,9.6,60,234,246,1,1,"Yash Dayal to Venkatesh Iyer, 1 run,"
13,2,10.1,61,234,181,1,1,"Rashid Khan to Venkatesh Iyer, 1 run,"
13,2,10.2,62,155,181,0,0,"Rashid Khan to Nitish Rana, no run,"
13,2,10.3,63,155,181,1,1,"Rashid Khan to Nitish Rana, 1 run,"
13,2,10.4,64,234,181,6,6,"Rashid Khan to Venkatesh Iyer, Six,"
13,2,10.5,65,234,181,1,1,"Rashid Khan to Venkatesh Iyer, 1 run,"
13,2,10.6,66,155,181,4,4,"Rashid Khan to Nitish Rana, Four,"
13,2,11.1,67,234,246,4,4,"Yash Dayal to Venkatesh Iyer, Four,"
13,2,11.2,68,234,246,6,6,"Yash Dayal to Venkatesh Iyer, Six,"
13,2,11.3,69,234,246,1,1,"Yash Dayal to Venkatesh Iyer, 1 run,"
13,2,11.4,70,155,246,0,0,"Yash Dayal to Nitish Rana, no run,"
13,2,11.5,71,155,246,0,0,"Yash Dayal to Nitish Rana, no run,"
13,2,11.6,72,155,246,6,6,"Yash Dayal to Nitish Rana, Six,"
13,2,12.1,73,234,181,1,1,"Rashid Khan to Venkatesh Iyer, 1 run,"
13,2,12.2,74,155,181,4,4,"Rashid Khan to Nitish Rana, Four,"
13,2,12.3,75,155,181,4,4,"Rashid Khan to Nitish Rana, Four,"
13,2,12.4,76,155,181,0,0,"Rashid Khan to Nitish Rana, no run,"
13,2,12.5,77,155,181,1,1,"Rashid Khan to Nitish Rana, 1 run,"
13,2,12.6,78,234,181,2,2,"Rashid Khan to Venkatesh Iyer, 2 runs,"
13,2,13.1,79,155,18,0,w,"Alzarri Joseph to Nitish Rana, no run,                           Wicket - c M Shami b Alzarri Joseph batsmen out 45(29)"
13,2,13.2,80,188,18,0,0,"Alzarri Joseph to Rinku Singh, no run,"
13,2,13.3,81,188,18,0,0,"Alzarri Joseph to Rinku Singh, no run,"
13,2,13.4,82,188,18,1,1,"Alzarri Joseph to Rinku Singh, 1 run,"
13,2,13.5,83,234,18,2,2,"Alzarri Joseph to Venkatesh Iyer, 2 runs,"
13,2,13.6,84,234,18,1,1,"Alzarri Joseph to Venkatesh Iyer, 1 run,"
13,2,14.1,85,234,92,1,1,"Josh Little to Venkatesh Iyer, 1 run,"
13,2,14.2,86,188,92,1,1,"Josh Little to Rinku Singh, 1 run,"
13,2,14.3,87,234,92,1,1wd,"Josh Little to Venkatesh Iyer, 1 wide,"
13,2,14.3,88,234,92,4,4,"Josh Little to Venkatesh Iyer, Four,"
13,2,14.4,89,234,92,0,0,"Josh Little to Venkatesh Iyer, no run,"
13,2,14.5,90,234,92,4,4,"Josh Little to Venkatesh Iyer, Four,"
13,2,14.6,91,234,92,6,6,"Josh Little to Venkatesh Iyer, Six,"
13,2,15.1,92,188,18,0,0,"Alzarri Joseph to Rinku Singh, no run,"
13,2,15.2,93,188,18,1,1,"Alzarri Joseph to Rinku Singh, 1 run,"
13,2,15.3,94,234,18,0,0,"Alzarri Joseph to Venkatesh Iyer, no run,"
13,2,15.4,95,234,18,4,4,"Alzarri Joseph to Venkatesh Iyer, Four,"
13,2,15.5,96,234,18,0,w,"Alzarri Joseph to Venkatesh Iyer, no run,                           Wicket - c Shubman Gill b Alzarri Joseph batsmen out 83(40)"
13,2,15.6,97,22,18,1,1,"Alzarri Joseph to Andre Russell, 1 run,"
13,2,16.1,98,22,181,0,w,"Rashid Khan to Andre Russell, no run,                           Wicket - c (sub KS Bharat) b Rashid Khan batsmen out 1(2)"
13,2,16.2,99,216,181,0,w,"Rashid Khan to Sunil Narine, no run,                           Wicket - c (sub J Yadav) b Rashid Khan batsmen out 0(1)"
13,2,16.3,100,209,181,0,w,"Rashid Khan to Shardul Thakur, no run,                           Wicket - lbw b Rashid Khan batsmen out 0(1)"
13,2,16.4,101,228,181,0,0,"Rashid Khan to Umesh Yadav, no run,"
13,2,16.5,102,228,181,1,1,"Rashid Khan to Umesh Yadav, 1 run,"
13,2,16.6,103,188,181,1,1,"Rashid Khan to Rinku Singh, 1 run,"
13,2,17.1,104,188,138,0,0,"Mohammed Shami to Rinku Singh, no run,"
13,2,17.2,105,188,138,1,1,"Mohammed Shami to Rinku Singh, 1 run,"
13,2,17.3,106,228,138,1,1,"Mohammed Shami to Umesh Yadav, 1 run,"
13,2,17.4,107,188,138,1,1,"Mohammed Shami to Rinku Singh, 1 run,"
13,2,17.5,108,228,138,1,1,"Mohammed Shami to Umesh Yadav, 1 run,"
13,2,17.6,109,188,138,1,1,"Mohammed Shami to Rinku Singh, 1 run,"
13,2,18.1,110,188,92,1,1wd,"Josh Little to Rinku Singh, 1 wide,"
13,2,18.1,111,188,92,1,1wd,"Josh Little to Rinku Singh, 1 wide,"
13,2,18.1,112,188,92,1,1,"Josh Little to Rinku Singh, 1 run,"
13,2,18.2,113,228,92,1,1,"Josh Little to Umesh Yadav, 1 run,"
13,2,18.3,114,188,92,0,0,"Josh Little to Rinku Singh, no run,"
13,2,18.4,115,188,92,0,0,"Josh Little to Rinku Singh, no run,"
13,2,18.5,116,188,92,6,6,"Josh Little to Rinku Singh, Six,"
13,2,18.6,117,188,92,4,4,"Josh Little to Rinku Singh, Four,"
13,2,19.1,118,228,246,1,1,"Yash Dayal to Umesh Yadav, 1 run,"
13,2,19.2,119,188,246,6,6,"Yash Dayal to Rinku Singh, Six,"
13,2,19.3,120,188,246,6,6,"Yash Dayal to Rinku Singh, Six,"
13,2,19.4,121,188,246,6,6,"Yash Dayal to Rinku Singh, Six,"
13,2,19.5,122,188,246,6,6,"Yash Dayal to Rinku Singh, Six,"
13,2,19.6,123,188,246,6,6,"Yash Dayal to Rinku Singh, Six,"
14,1,0.1,1,163,37,0,w,"Bhuvneshwar Kumar to Prabhsimran Singh, no run,                           Wicket - lbw b B Kumar batsmen out 0(1)"
14,1,0.2,2,130,37,1,1wd,"Bhuvneshwar Kumar to Matthew Short, 1 wide,"
14,1,0.2,3,130,37,1,1,"Bhuvneshwar Kumar to Matthew Short, 1 run,"
14,1,0.3,4,210,37,1,1wd,"Bhuvneshwar Kumar to Shikhar Dhawan, 1 wide,"
14,1,0.3,5,210,37,0,0,"Bhuvneshwar Kumar to Shikhar Dhawan, no run,"
14,1,0.4,6,210,37,2,2,"Bhuvneshwar Kumar to Shikhar Dhawan, 2 runs,"
14,1,0.5,7,210,37,4,4,"Bhuvneshwar Kumar to Shikhar Dhawan, Four,"
14,1,0.6,8,210,37,0,0,"Bhuvneshwar Kumar to Shikhar Dhawan, no run,"
14,1,1.1,9,130,126,1,1wd,"Marco Jansen to Matthew Short, 1 wide,"
14,1,1.1,10,130,126,0,0,"Marco Jansen to Matthew Short, no run,"
14,1,1.2,11,130,126,0,w,"Marco Jansen to Matthew Short, no run,                           Wicket - lbw b M Jansen batsmen out 1(3)"
14,1,1.3,12,87,126,0,0,"Marco Jansen to Jitesh Sharma, no run,"
14,1,1.4,13,87,126,4,4,"Marco Jansen to Jitesh Sharma, Four,"
14,1,1.5,14,87,126,0,0,"Marco Jansen to Jitesh Sharma, no run,"
14,1,1.6,15,87,126,0,0,"Marco Jansen to Jitesh Sharma, no run,"
14,1,2.1,16,210,37,0,0,"Bhuvneshwar Kumar to Shikhar Dhawan, no run,"
14,1,2.2,17,210,37,0,0,"Bhuvneshwar Kumar to Shikhar Dhawan, no run,"
14,1,2.3,18,210,37,0,0,"Bhuvneshwar Kumar to Shikhar Dhawan, no run,"
14,1,2.4,19,210,37,4,4,"Bhuvneshwar Kumar to Shikhar Dhawan, Four,"
14,1,2.5,20,210,37,0,0,"Bhuvneshwar Kumar to Shikhar Dhawan, no run,"
14,1,2.6,21,210,37,4,4,"Bhuvneshwar Kumar to Shikhar Dhawan, Four,"
14,1,3.1,22,87,126,0,0,"Marco Jansen to Jitesh Sharma, no run,"
14,1,3.2,23,87,126,0,0,"Marco Jansen to Jitesh Sharma, no run,"
14,1,3.3,24,87,126,0,0,"Marco Jansen to Jitesh Sharma, no run,"
14,1,3.4,25,87,126,0,0,"Marco Jansen to Jitesh Sharma, no run,"
14,1,3.5,26,87,126,0,w,"Marco Jansen to Jitesh Sharma, no run,                           Wicket - c Aiden Markram b M Jansen batsmen out 4(9)"
14,1,3.6,27,202,126,0,0,"Marco Jansen to Sam Curran, no run,"
14,1,4.1,28,210,221,1,1,"T Natarajan to Shikhar Dhawan, 1 run,"
14,1,4.2,29,202,221,0,0,"T Natarajan to Sam Curran, no run,"
14,1,4.3,30,202,221,1,1,"T Natarajan to Sam Curran, 1 run,"
14,1,4.4,31,210,221,4,4,"T Natarajan to Shikhar Dhawan, Four,"
14,1,4.5,32,210,221,2,2,"T Natarajan to Shikhar Dhawan, 2 runs,"
14,1,4.6,33,210,221,0,0,"T Natarajan to Shikhar Dhawan, no run,"
14,1,5.1,34,202,126,6,6,"Marco Jansen to Sam Curran, Six,"
14,1,5.2,35,202,126,4,4,"Marco Jansen to Sam Curran, Four,"
14,1,5.3,36,202,126,0,0,"Marco Jansen to Sam Curran, no run,"
14,1,5.4,37,202,126,1,1,"Marco Jansen to Sam Curran, 1 run,"
14,1,5.5,38,210,126,0,0,"Marco Jansen to Shikhar Dhawan, no run,"
14,1,5.6,39,210,126,0,0,"Marco Jansen to Shikhar Dhawan, no run,"
14,1,6.1,40,254,242,4,4,"Washington Sundar to Sam Curran, Four,"
14,1,6.2,41,254,242,1,1,"Washington Sundar to Sam Curran, 1 run,"
14,1,6.3,42,254,242,0,0,"Washington Sundar to Shikhar Dhawan, no run,"
14,1,6.4,43,254,242,0,0,"Washington Sundar to Shikhar Dhawan, no run,"
14,1,6.5,44,254,242,1,1,"Washington Sundar to Shikhar Dhawan, 1 run,"
14,1,6.6,45,254,242,0,0,"Washington Sundar to Sam Curran, no run,"
14,1,7.1,46,210,221,4,4,"T Natarajan to Shikhar Dhawan, Four,"
14,1,7.2,47,210,221,1,1,"T Natarajan to Shikhar Dhawan, 1 run,"
14,1,7.3,48,202,221,1,1,"T Natarajan to Sam Curran, 1 run,"
14,1,7.4,49,210,221,0,0,"T Natarajan to Shikhar Dhawan, no run,"
14,1,7.5,50,210,221,4,4,"T Natarajan to Shikhar Dhawan, Four,"
14,1,7.6,51,210,221,1,1,"T Natarajan to Shikhar Dhawan, 1 run,"
14,1,8.1,52,210,133,1,1,"Mayank Markande to Shikhar Dhawan, 1 run,"
14,1,8.2,53,202,133,0,0,"Mayank Markande to Sam Curran, no run,"
14,1,8.3,54,202,133,4,4,"Mayank Markande to Sam Curran, Four,"
14,1,8.4,55,202,133,0,0,"Mayank Markande to Sam Curran, no run,"
14,1,8.5,56,202,133,0,w,"Mayank Markande to Sam Curran, no run,                           Wicket - c B Kumar b M Markande batsmen out 22(15)"
